Project,TransectName,PointName,Visit,Date,year,StartTime,CommonName,BirdCd,ScientificName,BirdCount,IndivId,DuplicateIndiv,DataStatus
INDIANAMARSHBIRDS,WLSE,WLSE-02,1,5/6/20,2020,5:30:00,Snowy Egret,SNEG,Egretta thula,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/21/20,2020,5:10:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/21/20,2020,5:10:00,Blue-winged Teal,BWTE,Spatula discors,7,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/21/20,2020,5:10:00,Blue-winged Teal,BWTE,Spatula discors,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/12/20,2020,5:08:00,Snowy Egret,SNEG,Egretta thula,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/12/20,2020,5:08:00,Snowy Egret,SNEG,Egretta thula,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/12/20,2020,5:08:00,Snowy Egret,SNEG,Egretta thula,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/1/21,2021,5:36:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/17/22,2022,5:20:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,1,5/5/22,2022,5:44:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/19/23,2023,5:16:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/19/23,2023,5:16:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,2,5/19/23,2023,5:16:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/3/23,2023,5:06:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-02,3,6/3/23,2023,5:06:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/6/19,2019,5:55:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/6/19,2019,5:55:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/31/19,2019,5:35:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/14/19,2019,5:40:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/6/20,2020,5:47:00,Swamp Sparrow,SWSP,Melospiza georgiana,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/21/20,2020,5:27:00,Blue-winged Teal,BWTE,Spatula discors,6,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/12/20,2020,5:27:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/12/20,2020,5:27:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/12/20,2020,5:27:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/22/21,2021,5:31:00,Marsh Wren,MAWR,Cistothorus palustris,5,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/1/21,2021,5:52:00,Marsh Wren,MAWR,Cistothorus palustris,5,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/3/22,2022,5:29:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/3/22,2022,5:29:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/17/22,2022,5:39:00,Marsh Wren,MAWR,Cistothorus palustris,6,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/5/22,2022,6:06:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/23/24,2024,5:26:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/5/23,2023,5:48:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,1,5/5/23,2023,5:48:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/19/23,2023,5:32:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/19/23,2023,5:32:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,2,5/19/23,2023,5:32:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/3/23,2023,5:22:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-03,3,6/3/23,2023,5:22:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/6/19,2019,6:18:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/6/19,2019,6:18:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/31/19,2019,6:05:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/6/20,2020,6:05:00,Blue-winged Teal,BWTE,Spatula discors,12,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/6/20,2020,6:05:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/21/20,2020,5:47:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/12/20,2020,5:50:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/22/21,2021,5:47:00,Marsh Wren,MAWR,Cistothorus palustris,6,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/1/21,2021,6:12:00,Marsh Wren,MAWR,Cistothorus palustris,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/3/22,2022,5:46:00,Marsh Wren,MAWR,Cistothorus palustris,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/3/22,2022,5:46:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/3/22,2022,5:46:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/17/22,2022,5:58:00,Marsh Wren,MAWR,Cistothorus palustris,5,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/5/22,2022,6:31:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/5/22,2022,6:31:00,Black-crowned Night Heron,BCNH,Nycticorax nycticorax,3,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/5/22,2022,6:31:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/3/24,2024,6:14:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/3/24,2024,6:14:00,Trumpeter Swan,TRUS,Cygnus buccinator,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/23/24,2024,5:49:00,Trumpeter Swan,TRUS,Cygnus buccinator,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/23/24,2024,5:49:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/5/23,2023,6:07:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,1,5/5/23,2023,6:07:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/19/23,2023,5:51:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/19/23,2023,5:51:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/19/23,2023,5:51:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,2,5/19/23,2023,5:51:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/3/23,2023,5:41:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,WLSE,WLSE-04,3,6/3/23,2023,5:41:00,Trumpeter Swan,TRUS,Cygnus buccinator,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM-123,1,4/27/23,2023,6:29:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM-123,2,5/15/23,2023,6:16:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM-123,2,5/10/24,2024,6:20:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM124,1,4/24/24,2024,7:39:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM124,1,4/24/24,2024,7:39:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM124,1,4/23/25,2025,8:00:00,Blue-winged Teal,BWTE,Spatula discors,6,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM124,1,4/23/25,2025,8:00:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM124,2,5/6/25,2025,7:40:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,1,4/27/23,2023,6:50:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,1,4/24/24,2024,6:55:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,3,5/22/24,2024,6:29:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,3,5/22/24,2024,6:29:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,1,4/23/25,2025,7:23:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,1,4/23/25,2025,7:23:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM125,2,5/6/25,2025,6:44:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,1,4/29/23,2023,7:02:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,2,5/15/23,2023,6:15:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,3,5/29/23,2023,6:38:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,3,5/29/23,2023,6:38:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,2,5/15/24,2024,6:36:00,Marsh Wren,MAWR,Cistothorus palustris,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM122,3,5/31/24,2024,6:26:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,2,5/15/23,2023,6:41:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,3,5/29/23,2023,6:55:00,Marsh Wren,MAWR,Cistothorus palustris,5,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,1,4/27/24,2024,7:24:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,2,5/15/24,2024,6:54:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,2,5/15/24,2024,6:54:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM140,3,5/31/24,2024,6:51:00,Marsh Wren,MAWR,Cistothorus palustris,4,,,RAW
INDIANAMARSHBIRDS,CMBM,CMBM140,1,4/27/24,2024,7:24:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,2,5/9/23,2023,6:49:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,3,5/21/23,2023,6:34:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,1,4/15/23,2023,7:19:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,1,4/20/24,2024,7:16:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,1,4/16/25,2025,7:30:00,Blue-winged Teal,BWTE,Spatula discors,8,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,1,4/16/25,2025,7:30:00,Swamp Sparrow,SWSP,Melospiza georgiana,4,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,2,5/2/25,2025,6:55:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM126,3,5/26/25,2025,6:35:00,Marsh Wren,MAWR,Cistothorus palustris,5,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM133,3,5/21/23,2023,6:58:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM133,1,4/20/24,2024,7:50:00,Blue-winged Teal,BWTE,Spatula discors,6,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM133,1,4/16/25,2025,7:59:00,Blue-winged Teal,BWTE,Spatula discors,25,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM133,1,4/16/25,2025,7:59:00,Swamp Sparrow,SWSP,Melospiza georgiana,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM133,3,5/26/25,2025,7:04:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM138,3,5/21/23,2023,6:01:00,Black-crowned Night Heron,BCNH,Nycticorax nycticorax,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM138,1,4/20/24,2024,6:32:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM138,1,4/16/25,2025,6:39:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM138,2,5/2/25,2025,6:18:00,Blue-winged Teal,BWTE,Spatula discors,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM138,2,5/2/25,2025,6:18:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,1,4/24/23,2023,6:35:00,Blue-winged Teal,BWTE,Spatula discors,10,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,2,5/5/23,2023,6:16:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,2,5/5/23,2023,6:16:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,3,5/31/24,2024,5:54:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,1,4/22/25,2025,6:37:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM128,3,5/26/25,2025,5:58:00,Marsh Wren,MAWR,Cistothorus palustris,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM129,1,4/24/23,2023,7:30:00,Blue-winged Teal,BWTE,Spatula discors,86,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM129,3,5/26/25,2025,7:02:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,1,4/24/23,2023,7:10:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,1,4/22/25,2025,7:08:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,1,4/22/25,2025,7:08:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,1,4/22/25,2025,7:08:00,Blue-winged Teal,BWTE,Spatula discors,55,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,2,5/14/25,2025,6:44:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM130,3,5/26/25,2025,6:25:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM134,1,4/16/25,2025,6:37:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM134,1,4/16/25,2025,6:37:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM135,1,4/16/25,2025,7:20:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM136,1,4/16/25,2025,7:40:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM136,1,4/16/25,2025,7:40:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM141,1,4/29/23,2023,7:35:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM141,2,5/15/23,2023,7:25:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM141,1,4/18/24,2024,7:58:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM142,1,4/29/23,2023,8:17:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM142,1,4/17/25,2025,8:09:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM146,1,4/29/23,2023,6:23:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM146,1,4/29/23,2023,6:23:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM146,1,4/18/24,2024,6:36:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM146,1,4/17/25,2025,6:38:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM146,1,4/17/25,2025,6:38:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM147,1,4/29/23,2023,7:04:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM147,1,4/29/23,2023,7:04:00,Blue-winged Teal,BWTE,Spatula discors,4,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM147,1,4/18/24,2024,7:23:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM147,1,4/17/25,2025,7:29:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/26/23,2023,7:28:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,2,5/9/23,2023,7:14:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/18/24,2024,7:35:00,Blue-winged Teal,BWTE,Spatula discors,13,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/18/24,2024,7:35:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/18/24,2024,7:35:00,Blue-winged Teal,BWTE,Spatula discors,8,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,2,5/9/24,2024,6:59:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/16/25,2025,7:27:00,Swamp Sparrow,SWSP,Melospiza georgiana,5,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM143,1,4/16/25,2025,7:27:00,Blue-winged Teal,BWTE,Spatula discors,32,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/26/23,2023,6:59:00,Swamp Sparrow,SWSP,Melospiza georgiana,4,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/26/23,2023,6:59:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/26/23,2023,6:59:00,Blue-winged Teal,BWTE,Spatula discors,6,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,2,5/9/23,2023,6:40:00,Swamp Sparrow,SWSP,Melospiza georgiana,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/18/24,2024,7:07:00,Blue-winged Teal,BWTE,Spatula discors,25,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/18/24,2024,7:07:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/18/24,2024,7:07:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,2,5/9/24,2024,6:33:00,Marsh Wren,MAWR,Cistothorus palustris,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,3,5/23/24,2024,6:21:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/16/25,2025,7:04:00,Swamp Sparrow,SWSP,Melospiza georgiana,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,1,4/16/25,2025,7:04:00,Blue-winged Teal,BWTE,Spatula discors,10,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,2,5/6/25,2025,7:08:00,Blue-winged Teal,BWTE,Spatula discors,5,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM144,3,5/21/25,2025,7:22:00,Blue-winged Teal,BWTE,Spatula discors,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/26/23,2023,6:31:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/26/23,2023,6:31:00,Swamp Sparrow,SWSP,Melospiza georgiana,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/26/23,2023,6:31:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,2,5/9/23,2023,6:14:00,Black-crowned Night Heron,BCNH,Nycticorax nycticorax,1,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/18/24,2024,6:46:00,Swamp Sparrow,SWSP,Melospiza georgiana,5,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/18/24,2024,6:46:00,Blue-winged Teal,BWTE,Spatula discors,8,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,2,5/9/24,2024,6:12:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/16/25,2025,6:43:00,Swamp Sparrow,SWSP,Melospiza georgiana,3,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/16/25,2025,6:43:00,Blue-winged Teal,BWTE,Spatula discors,2,,,CLEAN
INDIANAMARSHBIRDS,CMBM,CMBM145,1,4/16/25,2025,6:43:00,Blue-winged Teal,BWTE,Spatula discors,50,,,CLEAN
